Date,Time,Value,Unit,Data Quality,CFS
8/18/2021,11:13:42 AM,389,cfs,A,389
8/18/2021,10:43:42 AM,436,cfs,A,436
8/18/2021,10:13:42 AM,457,cfs,A,457
8/18/2021,9:43:42 AM,438,cfs,A,438
8/18/2021,9:13:42 AM,437,cfs,A,437
8/18/2021,8:43:42 AM,430,cfs,A,430
8/18/2021,8:13:42 AM,436,cfs,A,436
8/18/2021,7:43:42 AM,450,cfs,A,450
8/18/2021,6:45:26 AM,458,cfs,A,458
8/18/2021,6:15:26 AM,418,cfs,A,418
8/18/2021,5:45:27 AM,442,cfs,A,442
8/18/2021,5:15:26 AM,448,cfs,A,448
8/18/2021,4:45:26 AM,442,cfs,A,442
8/18/2021,4:15:26 AM,444,cfs,A,444
8/18/2021,3:45:26 AM,403,cfs,A,403
8/18/2021,3:15:26 AM,429,cfs,A,429
8/18/2021,2:45:26 AM,442,cfs,A,442
8/18/2021,1:47:10 AM,437,cfs,A,437
8/18/2021,1:17:10 AM,437,cfs,A,437
8/18/2021,12:47:10 AM,432,cfs,A,432
8/18/2021,12:17:10 AM,444,cfs,A,444
8/17/2021,11:47:10 PM,426,cfs,A,426
8/17/2021,11:17:11 PM,447,cfs,A,447
8/17/2021,10:47:10 PM,429,cfs,A,429
8/17/2021,10:17:10 PM,429,cfs,A,429
8/17/2021,9:47:10 PM,424,cfs,A,424
8/17/2021,8:48:55 PM,423,cfs,A,423
8/17/2021,8:18:54 PM,427,cfs,A,427
8/17/2021,7:48:55 PM,434,cfs,A,434
8/17/2021,7:18:55 PM,429,cfs,A,429
8/17/2021,6:48:55 PM,404,cfs,A,404
8/17/2021,6:18:55 PM,424,cfs,A,424
8/17/2021,5:48:54 PM,422,cfs,A,422
8/17/2021,5:18:55 PM,445,cfs,A,445
8/17/2021,4:48:54 PM,411,cfs,A,411
8/17/2021,3:50:39 PM,447,cfs,A,447
8/17/2021,3:20:39 PM,423,cfs,A,423
8/17/2021,2:50:39 PM,444,cfs,A,444
8/17/2021,2:20:39 PM,417,cfs,A,417
8/17/2021,1:50:38 PM,429,cfs,A,429
8/17/2021,1:20:39 PM,432,cfs,A,432
8/17/2021,12:50:38 PM,434,cfs,A,434
8/17/2021,12:20:39 PM,436,cfs,A,436
8/17/2021,11:50:38 AM,445,cfs,A,445
8/17/2021,10:52:22 AM,438,cfs,A,438
8/17/2021,10:22:23 AM,454,cfs,A,454
8/17/2021,9:22:23 AM,437,cfs,A,437
8/17/2021,8:52:22 AM,436,cfs,A,436
8/17/2021,8:22:23 AM,437,cfs,A,437
8/17/2021,7:52:22 AM,448,cfs,A,448
8/17/2021,7:22:23 AM,445,cfs,A,445
8/17/2021,6:52:23 AM,427,cfs,A,427
8/17/2021,5:54:01 AM,444,cfs,A,444
8/17/2021,5:24:02 AM,430,cfs,A,430
8/17/2021,4:54:01 AM,451,cfs,A,451
8/17/2021,4:24:02 AM,426,cfs,A,426
8/17/2021,3:54:02 AM,426,cfs,A,426
8/17/2021,3:24:01 AM,450,cfs,A,450
8/17/2021,2:54:02 AM,459,cfs,A,459
8/17/2021,2:24:01 AM,456,cfs,A,456
8/17/2021,1:54:02 AM,459,cfs,A,459
8/17/2021,12:55:46 AM,451,cfs,A,451
8/17/2021,12:25:45 AM,432,cfs,A,432
8/16/2021,11:55:46 PM,452,cfs,A,452
8/16/2021,11:25:45 PM,417,cfs,A,417
8/16/2021,10:55:46 PM,444,cfs,A,444
8/16/2021,10:25:46 PM,434,cfs,A,434
8/16/2021,9:55:46 PM,437,cfs,A,437
8/16/2021,9:25:46 PM,432,cfs,A,432
8/16/2021,8:55:45 PM,422,cfs,A,422
8/16/2021,7:57:30 PM,430,cfs,A,430
8/16/2021,7:27:29 PM,427,cfs,A,427
8/16/2021,6:57:30 PM,438,cfs,A,438
8/16/2021,6:27:30 PM,448,cfs,A,448
8/16/2021,5:57:30 PM,448,cfs,A,448
8/16/2021,5:27:30 PM,450,cfs,A,450
8/16/2021,4:57:29 PM,462,cfs,A,462
8/16/2021,4:27:30 PM,421,cfs,A,421
8/16/2021,3:57:30 PM,438,cfs,A,438
8/16/2021,2:59:14 PM,418,cfs,A,418
8/16/2021,2:29:13 PM,440,cfs,A,440
8/16/2021,1:59:13 PM,436,cfs,A,436
8/16/2021,1:29:14 PM,457,cfs,A,457
8/16/2021,12:59:13 PM,458,cfs,A,458
8/16/2021,12:29:14 PM,445,cfs,A,445
8/16/2021,11:59:13 AM,438,cfs,A,438
8/16/2021,11:29:14 AM,432,cfs,A,432
8/16/2021,10:59:13 AM,448,cfs,A,448
8/16/2021,10:00:58 AM,448,cfs,A,448
8/16/2021,9:30:58 AM,450,cfs,A,450
8/16/2021,8:30:58 AM,438,cfs,A,438
8/16/2021,7:30:58 AM,430,cfs,A,430
8/16/2021,6:30:58 AM,440,cfs,A,440
8/16/2021,6:00:58 AM,429,cfs,A,429
8/16/2021,5:02:41 AM,438,cfs,A,438
8/16/2021,4:32:42 AM,427,cfs,A,427
8/16/2021,4:02:41 AM,436,cfs,A,436
8/16/2021,3:32:42 AM,434,cfs,A,434
8/16/2021,3:02:42 AM,416,cfs,A,416
8/16/2021,2:32:41 AM,437,cfs,A,437
8/16/2021,2:02:42 AM,450,cfs,A,450
8/16/2021,1:32:41 AM,450,cfs,A,450
8/16/2021,12:04:26 AM,432,cfs,A,432
8/15/2021,11:34:25 PM,423,cfs,A,423
8/15/2021,11:04:26 PM,424,cfs,A,424
8/15/2021,10:34:25 PM,448,cfs,A,448
8/15/2021,9:34:26 PM,462,cfs,A,462
8/15/2021,9:04:25 PM,438,cfs,A,438
8/15/2021,8:34:26 PM,447,cfs,A,447
8/15/2021,8:04:25 PM,429,cfs,A,429
8/15/2021,7:06:05 PM,445,cfs,A,445
8/15/2021,6:36:05 PM,420,cfs,A,420
8/15/2021,6:06:05 PM,409,cfs,A,409
8/15/2021,5:06:05 PM,420,cfs,A,420
8/15/2021,4:36:06 PM,447,cfs,A,447
8/15/2021,4:06:05 PM,447,cfs,A,447
8/15/2021,3:36:05 PM,448,cfs,A,448
8/15/2021,2:07:49 PM,437,cfs,A,437
8/15/2021,1:37:49 PM,421,cfs,A,421
8/15/2021,1:07:49 PM,438,cfs,A,438
8/15/2021,12:37:49 PM,427,cfs,A,427
8/15/2021,12:07:49 PM,437,cfs,A,437
8/15/2021,11:37:49 AM,456,cfs,A,456
8/15/2021,11:07:49 AM,440,cfs,A,440
8/15/2021,10:37:49 AM,444,cfs,A,444
8/15/2021,10:07:49 AM,430,cfs,A,430
8/15/2021,9:09:33 AM,434,cfs,A,434
8/15/2021,8:39:33 AM,422,cfs,A,422
8/15/2021,8:09:33 AM,429,cfs,A,429
8/15/2021,7:39:34 AM,447,cfs,A,447
8/15/2021,7:09:33 AM,451,cfs,A,451
8/15/2021,6:39:33 AM,458,cfs,A,458
8/15/2021,6:09:33 AM,448,cfs,A,448
8/15/2021,5:39:33 AM,423,cfs,A,423
8/15/2021,5:09:33 AM,456,cfs,A,456
8/15/2021,4:11:17 AM,426,cfs,A,426
8/15/2021,3:41:17 AM,442,cfs,A,442
8/15/2021,3:11:17 AM,452,cfs,A,452
8/15/2021,2:41:17 AM,447,cfs,A,447
8/15/2021,2:11:17 AM,418,cfs,A,418
8/15/2021,1:41:17 AM,451,cfs,A,451
8/15/2021,1:11:17 AM,434,cfs,A,434
8/15/2021,12:41:17 AM,430,cfs,A,430
8/15/2021,12:11:18 AM,442,cfs,A,442
8/14/2021,11:13:01 PM,440,cfs,A,440
8/14/2021,10:43:01 PM,429,cfs,A,429
8/14/2021,10:13:01 PM,451,cfs,A,451
8/14/2021,9:43:01 PM,463,cfs,A,463
8/14/2021,9:13:01 PM,434,cfs,A,434
8/14/2021,8:43:01 PM,455,cfs,A,455
8/14/2021,8:13:02 PM,457,cfs,A,457
8/14/2021,7:43:01 PM,462,cfs,A,462
8/14/2021,7:13:01 PM,456,cfs,A,456
8/14/2021,6:14:40 PM,440,cfs,A,440
8/14/2021,5:44:41 PM,444,cfs,A,444
8/14/2021,5:14:40 PM,440,cfs,A,440
8/14/2021,4:44:41 PM,434,cfs,A,434
8/14/2021,4:14:40 PM,452,cfs,A,452
8/14/2021,3:14:41 PM,430,cfs,A,430
8/14/2021,2:44:41 PM,438,cfs,A,438
8/14/2021,2:14:41 PM,440,cfs,A,440
8/14/2021,1:16:24 PM,459,cfs,A,459
8/14/2021,12:46:25 PM,434,cfs,A,434
8/14/2021,12:16:24 PM,447,cfs,A,447
8/14/2021,11:46:25 AM,432,cfs,A,432
8/14/2021,11:16:25 AM,436,cfs,A,436
8/14/2021,10:46:25 AM,448,cfs,A,448
8/14/2021,10:16:25 AM,452,cfs,A,452
8/14/2021,9:46:25 AM,444,cfs,A,444
8/14/2021,9:16:26 AM,448,cfs,A,448
8/14/2021,8:18:09 AM,445,cfs,A,445
8/14/2021,7:48:09 AM,454,cfs,A,454
8/14/2021,7:18:09 AM,445,cfs,A,445
8/14/2021,6:48:09 AM,430,cfs,A,430
8/14/2021,5:48:09 AM,429,cfs,A,429
8/14/2021,5:18:09 AM,440,cfs,A,440
8/14/2021,4:48:09 AM,424,cfs,A,424
8/14/2021,4:18:09 AM,437,cfs,A,437
8/14/2021,3:19:53 AM,448,cfs,A,448
8/14/2021,2:49:53 AM,432,cfs,A,432
8/14/2021,2:19:53 AM,426,cfs,A,426
8/14/2021,1:49:53 AM,432,cfs,A,432
8/14/2021,1:19:53 AM,450,cfs,A,450
8/14/2021,12:49:53 AM,437,cfs,A,437
8/14/2021,12:19:53 AM,429,cfs,A,429
8/13/2021,11:49:54 PM,421,cfs,A,421
8/13/2021,11:19:53 PM,430,cfs,A,430
8/13/2021,10:21:37 PM,444,cfs,A,444
8/13/2021,9:51:37 PM,437,cfs,A,437
8/13/2021,9:21:37 PM,429,cfs,A,429
8/13/2021,8:51:37 PM,430,cfs,A,430
8/13/2021,8:21:37 PM,450,cfs,A,450
8/13/2021,7:51:38 PM,436,cfs,A,436
8/13/2021,7:21:38 PM,426,cfs,A,426
8/13/2021,6:51:38 PM,444,cfs,A,444
8/13/2021,6:21:37 PM,447,cfs,A,447
8/13/2021,5:23:17 PM,444,cfs,A,444
8/13/2021,4:53:16 PM,420,cfs,A,420
8/13/2021,4:23:17 PM,444,cfs,A,444
8/13/2021,3:53:16 PM,442,cfs,A,442
8/13/2021,3:23:17 PM,458,cfs,A,458
8/13/2021,2:53:17 PM,447,cfs,A,447
8/13/2021,2:23:17 PM,444,cfs,A,444
8/13/2021,1:53:17 PM,440,cfs,A,440
8/13/2021,1:23:16 PM,452,cfs,A,452
8/13/2021,12:25:01 PM,444,cfs,A,444
8/13/2021,11:55:00 AM,437,cfs,A,437
8/13/2021,11:25:01 AM,451,cfs,A,451
8/13/2021,10:55:00 AM,437,cfs,A,437
8/13/2021,10:25:01 AM,454,cfs,A,454
8/13/2021,9:55:01 AM,444,cfs,A,444
8/13/2021,9:25:01 AM,456,cfs,A,456
8/13/2021,8:55:01 AM,437,cfs,A,437
8/13/2021,8:25:00 AM,440,cfs,A,440
8/13/2021,7:26:40 AM,452,cfs,A,452
8/13/2021,6:56:40 AM,447,cfs,A,447
8/13/2021,6:26:40 AM,437,cfs,A,437
8/13/2021,5:56:40 AM,442,cfs,A,442
8/13/2021,5:26:39 AM,436,cfs,A,436
8/13/2021,4:56:40 AM,416,cfs,A,416
8/13/2021,4:26:40 AM,437,cfs,A,437
8/13/2021,3:56:40 AM,442,cfs,A,442
8/13/2021,3:26:40 AM,457,cfs,A,457
8/13/2021,2:28:24 AM,442,cfs,A,442
8/13/2021,1:58:24 AM,430,cfs,A,430
8/13/2021,1:28:23 AM,445,cfs,A,445
8/13/2021,12:58:24 AM,432,cfs,A,432
8/13/2021,12:28:23 AM,423,cfs,A,423
8/12/2021,11:58:24 PM,430,cfs,A,430
8/12/2021,11:28:24 PM,458,cfs,A,458
8/12/2021,10:58:24 PM,436,cfs,A,436
8/12/2021,10:28:24 PM,422,cfs,A,422
8/12/2021,9:30:08 PM,450,cfs,A,450
8/12/2021,8:30:08 PM,444,cfs,A,444
8/12/2021,8:00:08 PM,442,cfs,A,442
8/12/2021,7:30:08 PM,430,cfs,A,430
8/12/2021,7:00:08 PM,444,cfs,A,444
8/12/2021,6:30:09 PM,424,cfs,A,424
8/12/2021,6:00:08 PM,447,cfs,A,447
8/12/2021,5:30:08 PM,468,cfs,A,468
8/12/2021,4:31:52 PM,476,cfs,A,476
8/12/2021,4:01:52 PM,450,cfs,A,450
8/12/2021,3:31:52 PM,457,cfs,A,457
8/12/2021,3:01:52 PM,451,cfs,A,451
8/12/2021,2:31:52 PM,462,cfs,A,462
8/12/2021,2:01:52 PM,451,cfs,A,451
8/12/2021,1:31:53 PM,468,cfs,A,468
8/12/2021,1:01:52 PM,450,cfs,A,450
8/12/2021,12:31:52 PM,463,cfs,A,463
8/12/2021,11:33:36 AM,434,cfs,A,434
8/12/2021,11:03:36 AM,451,cfs,A,451
8/12/2021,10:03:36 AM,436,cfs,A,436
8/12/2021,9:33:36 AM,457,cfs,A,457
8/12/2021,9:03:36 AM,456,cfs,A,456
8/12/2021,8:33:36 AM,447,cfs,A,447
8/12/2021,8:03:36 AM,462,cfs,A,462
8/12/2021,7:33:36 AM,448,cfs,A,448
8/12/2021,6:35:20 AM,437,cfs,A,437
8/12/2021,6:05:20 AM,437,cfs,A,437
8/12/2021,5:35:21 AM,455,cfs,A,455
8/12/2021,5:05:20 AM,456,cfs,A,456
8/12/2021,4:35:20 AM,437,cfs,A,437
8/12/2021,4:05:20 AM,447,cfs,A,447
8/12/2021,3:35:20 AM,442,cfs,A,442
8/12/2021,3:05:20 AM,445,cfs,A,445
8/12/2021,1:37:05 AM,452,cfs,A,452
8/12/2021,1:07:04 AM,452,cfs,A,452
8/12/2021,12:07:04 AM,458,cfs,A,458
8/11/2021,11:37:05 PM,455,cfs,A,455
8/11/2021,11:07:05 PM,444,cfs,A,444
8/11/2021,10:37:04 PM,465,cfs,A,465
8/11/2021,10:07:05 PM,465,cfs,A,465
8/11/2021,9:37:04 PM,458,cfs,A,458
8/11/2021,8:38:49 PM,459,cfs,A,459
8/11/2021,8:08:49 PM,464,cfs,A,464
8/11/2021,7:38:49 PM,471,cfs,A,471
8/11/2021,7:08:49 PM,488,cfs,A,488
8/11/2021,6:38:48 PM,480,cfs,A,480
8/11/2021,5:38:48 PM,496,cfs,A,496
8/11/2021,5:08:49 PM,486,cfs,A,486
8/11/2021,4:38:48 PM,490,cfs,A,490
8/11/2021,3:40:33 PM,478,cfs,A,478
8/11/2021,3:10:33 PM,486,cfs,A,486
8/11/2021,2:40:33 PM,492,cfs,A,492
8/11/2021,2:10:33 PM,502,cfs,A,502
8/11/2021,1:40:33 PM,494,cfs,A,494
8/11/2021,1:10:33 PM,486,cfs,A,486
8/11/2021,12:40:33 PM,490,cfs,A,490
8/11/2021,12:10:33 PM,496,cfs,A,496
8/11/2021,11:40:33 AM,490,cfs,A,490
8/11/2021,10:42:12 AM,502,cfs,A,502
8/11/2021,10:12:12 AM,491,cfs,A,491
8/11/2021,9:42:12 AM,498,cfs,A,498
8/11/2021,9:12:12 AM,498,cfs,A,498
8/11/2021,8:42:12 AM,503,cfs,A,503
8/11/2021,8:12:13 AM,484,cfs,A,484
8/11/2021,7:42:12 AM,490,cfs,A,490
8/11/2021,7:12:12 AM,494,cfs,A,494
8/11/2021,6:42:12 AM,503,cfs,A,503
8/11/2021,5:43:51 AM,480,cfs,A,480
8/11/2021,5:13:51 AM,501,cfs,A,501
8/11/2021,4:43:51 AM,492,cfs,A,492
8/11/2021,4:13:51 AM,483,cfs,A,483
8/11/2021,3:43:51 AM,484,cfs,A,484
8/11/2021,3:13:51 AM,465,cfs,A,465
8/11/2021,2:43:51 AM,491,cfs,A,491
8/11/2021,2:13:51 AM,488,cfs,A,488
8/11/2021,1:43:51 AM,474,cfs,A,474
8/11/2021,12:45:35 AM,508,cfs,A,508
8/11/2021,12:15:35 AM,481,cfs,A,481
8/10/2021,11:45:35 PM,503,cfs,A,503
8/10/2021,11:15:35 PM,503,cfs,A,503
8/10/2021,10:45:36 PM,490,cfs,A,490
8/10/2021,10:15:35 PM,499,cfs,A,499
8/10/2021,9:45:35 PM,484,cfs,A,484
8/10/2021,9:15:35 PM,488,cfs,A,488
8/10/2021,7:47:19 PM,512,cfs,A,512
8/10/2021,7:17:20 PM,498,cfs,A,498
8/10/2021,6:47:20 PM,513,cfs,A,513
8/10/2021,6:17:20 PM,499,cfs,A,499
8/10/2021,5:47:20 PM,506,cfs,A,506
8/10/2021,5:17:20 PM,505,cfs,A,505
8/10/2021,4:47:20 PM,509,cfs,A,509
8/10/2021,4:17:19 PM,513,cfs,A,513
8/10/2021,3:47:20 PM,516,cfs,A,516
8/10/2021,2:48:58 PM,532,cfs,A,532
8/10/2021,1:48:59 PM,548,cfs,A,548
8/10/2021,1:18:59 PM,555,cfs,A,555
8/10/2021,12:48:59 PM,545,cfs,A,545
8/10/2021,12:18:58 PM,551,cfs,A,551
8/10/2021,11:48:59 AM,546,cfs,A,546
8/10/2021,11:18:58 AM,562,cfs,A,562
8/10/2021,10:48:59 AM,553,cfs,A,553
8/10/2021,9:50:43 AM,551,cfs,A,551
8/10/2021,8:20:42 AM,556,cfs,A,556
8/10/2021,7:50:43 AM,563,cfs,A,563
8/10/2021,7:20:42 AM,557,cfs,A,557
8/10/2021,6:50:43 AM,550,cfs,A,550
8/10/2021,6:20:43 AM,546,cfs,A,546
8/10/2021,5:50:43 AM,540,cfs,A,540
8/10/2021,4:52:22 AM,540,cfs,A,540
8/10/2021,4:22:21 AM,546,cfs,A,546
8/10/2021,3:52:22 AM,546,cfs,A,546
8/10/2021,3:22:21 AM,535,cfs,A,535
8/10/2021,2:52:22 AM,543,cfs,A,543
8/10/2021,2:22:22 AM,551,cfs,A,551
8/10/2021,1:52:22 AM,562,cfs,A,562
8/10/2021,1:22:22 AM,560,cfs,A,560
8/10/2021,12:52:21 AM,531,cfs,A,531
8/9/2021,11:54:01 PM,555,cfs,A,555
8/9/2021,11:24:01 PM,540,cfs,A,540
8/9/2021,10:54:01 PM,533,cfs,A,533
8/9/2021,10:24:01 PM,548,cfs,A,548
8/9/2021,9:54:01 PM,548,cfs,A,548
8/9/2021,9:24:01 PM,562,cfs,A,562
8/9/2021,8:54:01 PM,555,cfs,A,555
8/9/2021,8:24:01 PM,542,cfs,A,542
8/9/2021,7:54:01 PM,556,cfs,A,556
8/9/2021,6:55:45 PM,547,cfs,A,547
8/9/2021,6:25:46 PM,551,cfs,A,551
8/9/2021,5:55:45 PM,545,cfs,A,545
8/9/2021,5:25:45 PM,548,cfs,A,548
8/9/2021,4:55:45 PM,572,cfs,A,572
8/9/2021,4:25:45 PM,555,cfs,A,555
8/9/2021,3:55:45 PM,569,cfs,A,569
8/9/2021,3:25:45 PM,555,cfs,A,555
8/9/2021,2:55:45 PM,565,cfs,A,565
8/9/2021,1:57:29 PM,577,cfs,A,577
8/9/2021,1:27:29 PM,560,cfs,A,560
8/9/2021,12:57:29 PM,568,cfs,A,568
8/9/2021,12:27:29 PM,560,cfs,A,560
8/9/2021,11:57:29 AM,568,cfs,A,568
8/9/2021,11:27:29 AM,571,cfs,A,571
8/9/2021,10:27:29 AM,568,cfs,A,568
8/9/2021,9:57:29 AM,555,cfs,A,555
8/9/2021,8:59:14 AM,555,cfs,A,555
8/9/2021,8:29:13 AM,580,cfs,A,580
8/9/2021,7:59:14 AM,560,cfs,A,560
8/9/2021,7:29:14 AM,559,cfs,A,559
8/9/2021,6:59:13 AM,551,cfs,A,551
8/9/2021,6:29:14 AM,553,cfs,A,553
8/9/2021,5:59:13 AM,562,cfs,A,562
8/9/2021,5:29:14 AM,555,cfs,A,555
8/9/2021,4:59:14 AM,574,cfs,A,574
8/9/2021,4:00:52 AM,551,cfs,A,551
8/9/2021,3:30:53 AM,556,cfs,A,556
8/9/2021,3:00:53 AM,545,cfs,A,545
8/9/2021,2:30:53 AM,562,cfs,A,562
8/9/2021,2:00:53 AM,566,cfs,A,566
8/9/2021,1:30:52 AM,568,cfs,A,568
8/9/2021,1:00:53 AM,574,cfs,A,574
8/9/2021,12:30:53 AM,560,cfs,A,560
8/9/2021,12:00:53 AM,566,cfs,A,566
8/8/2021,11:02:37 PM,569,cfs,A,569
8/8/2021,10:32:36 PM,583,cfs,A,583
8/8/2021,10:02:37 PM,585,cfs,A,585
8/8/2021,9:32:36 PM,566,cfs,A,566
8/8/2021,9:02:37 PM,566,cfs,A,566
8/8/2021,8:32:37 PM,589,cfs,A,589
8/8/2021,7:32:37 PM,593,cfs,A,593
8/8/2021,6:04:21 PM,606,cfs,A,606
8/8/2021,5:34:20 PM,587,cfs,A,587
8/8/2021,5:04:21 PM,593,cfs,A,593
8/8/2021,4:34:21 PM,600,cfs,A,600
8/8/2021,3:34:21 PM,599,cfs,A,599
8/8/2021,3:04:20 PM,595,cfs,A,595
8/8/2021,2:04:20 PM,610,cfs,A,610
8/8/2021,1:06:05 PM,599,cfs,A,599
8/8/2021,12:06:05 PM,604,cfs,A,604
8/8/2021,11:36:05 AM,606,cfs,A,606
8/8/2021,10:36:05 AM,610,cfs,A,610
8/8/2021,10:06:04 AM,609,cfs,A,609
8/8/2021,9:36:05 AM,599,cfs,A,599
8/8/2021,9:06:05 AM,607,cfs,A,607
8/8/2021,8:07:44 AM,606,cfs,A,606
8/8/2021,7:37:45 AM,607,cfs,A,607
8/8/2021,7:07:44 AM,604,cfs,A,604
8/8/2021,6:37:44 AM,616,cfs,A,616
8/8/2021,6:07:44 AM,600,cfs,A,600
8/8/2021,5:37:44 AM,620,cfs,A,620
8/8/2021,5:07:44 AM,617,cfs,A,617
8/8/2021,4:37:44 AM,614,cfs,A,614
8/8/2021,4:07:44 AM,634,cfs,A,634
8/8/2021,3:09:23 AM,609,cfs,A,609
8/8/2021,2:39:23 AM,598,cfs,A,598
8/8/2021,2:09:24 AM,640,cfs,A,640
8/8/2021,1:39:23 AM,627,cfs,A,627
8/8/2021,1:09:23 AM,639,cfs,A,639
8/8/2021,12:39:23 AM,639,cfs,A,639
8/8/2021,12:09:23 AM,620,cfs,A,620
8/7/2021,11:39:23 PM,639,cfs,A,639
8/7/2021,11:09:23 PM,630,cfs,A,630
8/7/2021,10:11:07 PM,600,cfs,A,600
8/7/2021,9:41:07 PM,640,cfs,A,640
8/7/2021,9:11:07 PM,663,cfs,A,663
8/7/2021,8:41:07 PM,632,cfs,A,632
8/7/2021,8:11:07 PM,609,cfs,A,609
8/7/2021,7:41:07 PM,630,cfs,A,630
8/7/2021,7:11:07 PM,622,cfs,A,622
8/7/2021,6:41:07 PM,628,cfs,A,628
8/7/2021,6:11:07 PM,624,cfs,A,624
8/7/2021,5:12:51 PM,618,cfs,A,618
8/7/2021,4:42:52 PM,628,cfs,A,628
8/7/2021,4:12:51 PM,618,cfs,A,618
8/7/2021,3:42:51 PM,635,cfs,A,635
8/7/2021,3:12:51 PM,607,cfs,A,607
8/7/2021,2:42:51 PM,635,cfs,A,635
8/7/2021,2:12:51 PM,618,cfs,A,618
8/7/2021,1:42:51 PM,618,cfs,A,618
8/7/2021,1:12:52 PM,620,cfs,A,620
8/7/2021,12:14:35 PM,627,cfs,A,627
8/7/2021,11:44:35 AM,630,cfs,A,630
8/7/2021,11:14:35 AM,648,cfs,A,648
8/7/2021,10:44:35 AM,635,cfs,A,635
8/7/2021,10:14:35 AM,663,cfs,A,663
8/7/2021,9:44:35 AM,652,cfs,A,652
8/7/2021,8:44:35 AM,699,cfs,A,699
8/7/2021,8:14:35 AM,676,cfs,A,676
8/7/2021,7:16:19 AM,701,cfs,A,701
8/7/2021,6:46:20 AM,709,cfs,A,709
8/7/2021,6:16:20 AM,686,cfs,A,686
8/7/2021,5:46:19 AM,682,cfs,A,682
8/7/2021,5:16:20 AM,686,cfs,A,686
8/7/2021,4:46:19 AM,679,cfs,A,679
8/7/2021,4:16:20 AM,682,cfs,A,682
8/7/2021,3:46:20 AM,645,cfs,A,645
8/7/2021,2:18:04 AM,557,cfs,A,557
8/7/2021,1:48:03 AM,555,cfs,A,555
8/7/2021,1:18:04 AM,553,cfs,A,553
8/7/2021,12:48:04 AM,548,cfs,A,548
8/7/2021,12:18:04 AM,540,cfs,A,540
8/6/2021,11:48:04 PM,565,cfs,A,565
8/6/2021,11:18:03 PM,571,cfs,A,571
8/6/2021,10:48:04 PM,547,cfs,A,547
8/6/2021,10:18:03 PM,560,cfs,A,560
8/6/2021,9:19:48 PM,550,cfs,A,550
8/6/2021,8:49:48 PM,546,cfs,A,546
8/6/2021,8:19:47 PM,532,cfs,A,532
8/6/2021,7:49:48 PM,533,cfs,A,533
8/6/2021,7:19:47 PM,539,cfs,A,539
8/6/2021,6:49:48 PM,529,cfs,A,529
8/6/2021,6:19:47 PM,542,cfs,A,542
8/6/2021,5:49:48 PM,540,cfs,A,540
8/6/2021,5:19:48 PM,522,cfs,A,522
8/6/2021,4:21:32 PM,529,cfs,A,529
8/6/2021,3:51:32 PM,508,cfs,A,508
8/6/2021,3:21:31 PM,524,cfs,A,524
8/6/2021,2:51:32 PM,512,cfs,A,512
8/6/2021,2:21:31 PM,496,cfs,A,496
8/6/2021,1:51:32 PM,510,cfs,A,510
8/6/2021,1:21:31 PM,503,cfs,A,503
8/6/2021,12:51:32 PM,483,cfs,A,483
8/6/2021,12:21:32 PM,498,cfs,A,498
8/6/2021,11:23:16 AM,478,cfs,A,478
8/6/2021,10:53:17 AM,491,cfs,A,491
8/6/2021,10:23:16 AM,471,cfs,A,471
8/6/2021,9:53:16 AM,501,cfs,A,501
8/6/2021,9:23:16 AM,492,cfs,A,492
8/6/2021,8:53:16 AM,478,cfs,A,478
8/6/2021,8:23:16 AM,491,cfs,A,491
8/6/2021,7:53:16 AM,503,cfs,A,503
8/6/2021,7:23:17 AM,505,cfs,A,505
8/6/2021,6:25:01 AM,518,cfs,A,518
8/6/2021,5:55:01 AM,516,cfs,A,516
8/6/2021,5:25:00 AM,490,cfs,A,490
8/6/2021,4:55:01 AM,513,cfs,A,513
8/6/2021,4:25:00 AM,514,cfs,A,514
8/6/2021,3:55:01 AM,503,cfs,A,503
8/6/2021,3:25:00 AM,491,cfs,A,491
8/6/2021,2:55:01 AM,501,cfs,A,501
8/6/2021,2:25:01 AM,491,cfs,A,491
8/6/2021,1:26:44 AM,503,cfs,A,503
8/6/2021,12:56:45 AM,491,cfs,A,491
8/6/2021,12:26:44 AM,496,cfs,A,496
8/5/2021,11:56:45 PM,535,cfs,A,535
8/5/2021,11:26:45 PM,518,cfs,A,518
8/5/2021,10:56:44 PM,516,cfs,A,516
8/5/2021,10:26:45 PM,491,cfs,A,491
8/5/2021,9:56:44 PM,499,cfs,A,499
8/5/2021,9:26:45 PM,536,cfs,A,536
8/5/2021,8:28:24 PM,531,cfs,A,531
8/5/2021,7:58:24 PM,528,cfs,A,528
8/5/2021,7:28:24 PM,535,cfs,A,535
8/5/2021,6:58:24 PM,532,cfs,A,532
8/5/2021,6:28:25 PM,533,cfs,A,533
8/5/2021,5:58:24 PM,545,cfs,A,545
8/5/2021,5:28:24 PM,546,cfs,A,546
8/5/2021,4:58:24 PM,571,cfs,A,571
8/5/2021,4:28:24 PM,543,cfs,A,543
8/5/2021,3:30:03 PM,540,cfs,A,540
8/5/2021,3:00:03 PM,553,cfs,A,553
8/5/2021,2:30:04 PM,555,cfs,A,555
8/5/2021,2:00:04 PM,543,cfs,A,543
8/5/2021,1:30:04 PM,533,cfs,A,533
8/5/2021,1:00:03 PM,566,cfs,A,566
8/5/2021,12:30:04 PM,535,cfs,A,535
8/5/2021,12:00:03 PM,550,cfs,A,550
